date,country,rate,currency
5-Apr-13,Hong Kong,7.7652,Dollar
8-Apr-13,Hong Kong,7.7643,Dollar
9-Apr-13,Hong Kong,7.7641,Dollar
10-Apr-13,Hong Kong,7.7624,Dollar
11-Apr-13,Hong Kong,7.7615,Dollar
19-Jun-13,Norway,5.7209,Krone
20-Jun-13,Norway,6.0010,Krone
21-Jun-13,Norway,6.0966,Krone
24-Jun-13,Norway,6.1593,Krone
19-Mar-13,Japan,94.8500,Yen
20-Mar-13,Japan,95.5100,Yen
21-Mar-13,Japan,95.0600,Yen
22-Mar-13,Japan,94.4800,Yen
25-Mar-13,Japan,94.3400,Yen
12-Jun-13,South Africa,10.0075,Rand
13-Jun-13,South Africa,9.9189,Rand
14-Jun-13,South Africa,9.9636,Rand
17-Jun-13,South Africa,9.9030,Rand
19-Apr-13,India,53.9800,Rupee
22-Apr-13,India,54.1900,Rupee
23-Apr-13,India,54.3900,Rupee
24-Apr-13,India,54.2200,Rupee
5-Apr-13,Mexico,12.2390,Peso
8-Apr-13,Mexico,12.1583,Peso
9-Apr-13,Mexico,12.1283,Peso
29-Mar-13,Malaysia,3.0930,Ringgit
1-Apr-13,Malaysia,3.0920,Ringgit
2-Apr-13,Malaysia,3.0870,Ringgit
3-Apr-13,Malaysia,3.0820,Ringgit
16-May-13,Singapore,1.2502,Dollar
17-May-13,Singapore,1.2568,Dollar
20-May-13,Singapore,1.2560,Dollar
12-Apr-13,Hong Kong,7.7615,Dollar
15-Apr-13,Hong Kong,7.7622,Dollar
16-Apr-13,Hong Kong,7.7625,Dollar
25-Jun-13,Norway,6.1294,Krone
26-Jun-13,Norway,6.0993,Krone
27-Jun-13,Norway,6.0544,Krone
28-Jun-13,Norway,6.0903,Krone
26-Mar-13,Japan,94.2200,Yen
27-Mar-13,Japan,94.3800,Yen
28-Mar-13,Japan,94.0200,Yen
29-Mar-13,Japan,94.1600,Yen
1-Apr-13,Japan,93.3000,Yen
18-Jun-13,South Africa,9.9736,Rand
19-Jun-13,South Africa,9.9543,Rand
20-Jun-13,South Africa,10.2015,Rand
21-Jun-13,South Africa,10.2385,Rand
24-Jun-13,South Africa,10.1135,Rand
25-Jun-13,South Africa,10.0876,Rand
25-Apr-13,India,54.1100,Rupee
26-Apr-13,India,54.4100,Rupee
29-Apr-13,India,54.2000,Rupee
30-Apr-13,India,53.6800,Rupee
1-May-13,India,53.6500,Rupee
2-May-13,India,53.7900,Rupee
3-May-13,India,53.8000,Rupee
10-Apr-13,Mexico,12.1156,Peso
11-Apr-13,Mexico,12.0680,Peso
12-Apr-13,Mexico,12.0871,Peso
15-Apr-13,Mexico,12.1729,Peso
16-Apr-13,Mexico,12.1650,Peso
17-Apr-13,Mexico,12.2350,Peso
18-Apr-13,Mexico,12.2690,Peso
4-Apr-13,Malaysia,3.0750,Ringgit
5-Apr-13,Malaysia,3.0566,Ringgit
8-Apr-13,Malaysia,3.0590,Ringgit
9-Apr-13,Malaysia,3.0350,Ringgit
10-Apr-13,Malaysia,3.0285,Ringgit
21-May-13,Singapore,1.2602,Dollar
22-May-13,Singapore,1.2663,Dollar
23-May-13,Singapore,1.2630,Dollar
24-May-13,Singapore,1.2645,Dollar
27-May-13,Singapore,ND,Dollar
28-May-13,Singapore,1.2684,Dollar
17-Apr-13,Hong Kong,7.7628,Dollar
18-Apr-13,Hong Kong,7.7636,Dollar
19-Apr-13,Hong Kong,7.7637,Dollar
22-Apr-13,Hong Kong,7.7638,Dollar
23-Apr-13,Hong Kong,7.7644,Dollar
24-Apr-13,Hong Kong,7.7644,Dollar
1-Jul-13,Norway,6.0734,Krone
2-Jul-13,Norway,6.0854,Krone
3-Jul-13,Norway,6.0977,Krone
4-Jul-13,Norway,ND,Krone
5-Jul-13,Norway,6.2630,Krone
8-Jul-13,Norway,6.1483,Krone
2-Apr-13,Japan,93.4300,Yen
3-Apr-13,Japan,92.9600,Yen
4-Apr-13,Japan,96.1200,Yen
5-Apr-13,Japan,96.8600,Yen
8-Apr-13,Japan,98.9000,Yen
9-Apr-13,Japan,99.0200,Yen
10-Apr-13,Japan,99.6100,Yen
26-Jun-13,South Africa,10.1348,Rand
27-Jun-13,South Africa,9.9745,Rand
28-Jun-13,South Africa,9.8799,Rand
1-Jul-13,South Africa,9.8895,Rand
2-Jul-13,South Africa,9.9155,Rand
3-Jul-13,South Africa,10.0835,Rand
6-May-13,India,54.1300,Rupee
7-May-13,India,54.0600,Rupee
8-May-13,India,54.0800,Rupee
9-May-13,India,54.3400,Rupee
10-May-13,India,54.9400,Rupee
13-May-13,India,54.8500,Rupee
19-Apr-13,Mexico,12.2320,Peso
22-Apr-13,Mexico,12.3071,Peso
23-Apr-13,Mexico,12.2437,Peso
24-Apr-13,Mexico,12.2850,Peso
25-Apr-13,Mexico,12.1175,Peso
26-Apr-13,Mexico,12.1786,Peso
29-Apr-13,Mexico,12.1240,Peso
11-Apr-13,Malaysia,3.0340,Ringgit
12-Apr-13,Malaysia,3.0410,Ringgit
15-Apr-13,Malaysia,3.0400,Ringgit
16-Apr-13,Malaysia,3.0390,Ringgit
17-Apr-13,Malaysia,3.0290,Ringgit
18-Apr-13,Malaysia,3.0320,Ringgit
19-Apr-13,Malaysia,3.0346,Ringgit
29-May-13,Singapore,1.2664,Dollar
30-May-13,Singapore,1.2604,Dollar
31-May-13,Singapore,1.2641,Dollar
3-Jun-13,Singapore,1.2501,Dollar
25-Apr-13,Hong Kong,7.7645,Dollar
26-Apr-13,Hong Kong,7.7635,Dollar
29-Apr-13,Hong Kong,7.7610,Dollar
30-Apr-13,Hong Kong,7.7606,Dollar
1-May-13,Hong Kong,7.7603,Dollar
2-May-13,Hong Kong,7.7587,Dollar
9-Jul-13,Norway,6.1887,Krone
10-Jul-13,Norway,6.1401,Krone
11-Jul-13,Norway,6.0874,Krone
12-Jul-13,Norway,6.0700,Krone
15-Jul-13,Norway,6.0741,Krone
11-Apr-13,Japan,99.4200,Yen
12-Apr-13,Japan,98.9800,Yen
15-Apr-13,Japan,98.0000,Yen
16-Apr-13,Japan,97.8600,Yen
17-Apr-13,Japan,97.7400,Yen
4-Jul-13,South Africa,ND,Rand
5-Jul-13,South Africa,10.1790,Rand
8-Jul-13,South Africa,10.2020,Rand
9-Jul-13,South Africa,10.0400,Rand
10-Jul-13,South Africa,10.0300,Rand
14-May-13,India,54.5000,Rupee
15-May-13,India,54.7800,Rupee
16-May-13,India,54.6800,Rupee
17-May-13,India,55.1700,Rupee
20-May-13,India,55.0200,Rupee
21-May-13,India,55.4200,Rupee
30-Apr-13,Mexico,12.1323,Peso
1-May-13,Mexico,12.2246,Peso
2-May-13,Mexico,12.1540,Peso
3-May-13,Mexico,12.0880,Peso
6-May-13,Mexico,12.1065,Peso
22-Apr-13,Malaysia,3.0470,Ringgit
23-Apr-13,Malaysia,3.0560,Ringgit
24-Apr-13,Malaysia,3.0475,Ringgit
25-Apr-13,Malaysia,3.0350,Ringgit
26-Apr-13,Malaysia,3.0330,Ringgit
4-Jun-13,Singapore,1.2534,Dollar
5-Jun-13,Singapore,1.2484,Dollar
6-Jun-13,Singapore,1.2454,Dollar
7-Jun-13,Singapore,1.2464,Dollar
3-May-13,Hong Kong,7.7591,Dollar
6-May-13,Hong Kong,7.7594,Dollar
7-May-13,Hong Kong,7.7606,Dollar
8-May-13,Hong Kong,7.7595,Dollar
16-Jul-13,Norway,5.9965,Krone
17-Jul-13,Norway,6.0100,Krone
18-Jul-13,Norway,6.0010,Krone
19-Jul-13,Norway,5.9695,Krone
22-Jul-13,Norway,5.9329,Krone
18-Apr-13,Japan,98.2200,Yen
19-Apr-13,Japan,99.2800,Yen
22-Apr-13,Japan,99.2900,Yen
23-Apr-13,Japan,99.4300,Yen
11-Jul-13,South Africa,9.9905,Rand
12-Jul-13,South Africa,9.9915,Rand
15-Jul-13,South Africa,9.8955,Rand
16-Jul-13,South Africa,9.8730,Rand
17-Jul-13,South Africa,9.8450,Rand
22-May-13,India,55.6200,Rupee
23-May-13,India,55.7000,Rupee
24-May-13,India,55.7800,Rupee
27-May-13,India,ND,Rupee
7-May-13,Mexico,12.0750,Peso
8-May-13,Mexico,12.0308,Peso
9-May-13,Mexico,11.9760,Peso
10-May-13,Mexico,12.1313,Peso
13-May-13,Mexico,12.1425,Peso
29-Apr-13,Malaysia,3.0315,Ringgit
30-Apr-13,Malaysia,3.0415,Ringgit
1-May-13,Malaysia,3.0415,Ringgit
2-May-13,Malaysia,3.0493,Ringgit
3-May-13,Malaysia,3.0330,Ringgit
10-Jun-13,Singapore,1.2580,Dollar
11-Jun-13,Singapore,1.2564,Dollar
12-Jun-13,Singapore,1.2516,Dollar
13-Jun-13,Singapore,1.2510,Dollar
14-Jun-13,Singapore,1.2515,Dollar
9-May-13,Hong Kong,7.7590,Dollar
10-May-13,Hong Kong,7.7606,Dollar
23-Jul-13,Norway,5.8876,Krone
24-Jul-13,Norway,5.9136,Krone
25-Jul-13,Norway,5.9311,Krone
26-Jul-13,Norway,5.9169,Krone
24-Apr-13,Japan,99.3900,Yen
25-Apr-13,Japan,99.4200,Yen
26-Apr-13,Japan,97.8400,Yen
29-Apr-13,Japan,98.0900,Yen
18-Jul-13,South Africa,9.9250,Rand
19-Jul-13,South Africa,9.8615,Rand
28-May-13,India,56.0700,Rupee
29-May-13,India,56.2800,Rupee
30-May-13,India,56.5000,Rupee
31-May-13,India,56.5000,Rupee
14-May-13,Mexico,12.1525,Peso
15-May-13,Mexico,12.2316,Peso
16-May-13,Mexico,12.2421,Peso
6-May-13,Malaysia,2.9760,Ringgit
7-May-13,Malaysia,2.9810,Ringgit
8-May-13,Malaysia,2.9620,Ringgit
9-May-13,Malaysia,2.9725,Ringgit
10-May-13,Malaysia,2.9850,Ringgit
17-Jun-13,Singapore,1.2546,Dollar
18-Jun-13,Singapore,1.2616,Dollar
19-Jun-13,Singapore,1.2564,Dollar
13-May-13,Hong Kong,7.7616,Dollar
14-May-13,Hong Kong,7.7613,Dollar
15-May-13,Hong Kong,7.7617,Dollar
16-May-13,Hong Kong,7.7638,Dollar
29-Jul-13,Norway,5.9238,Krone
30-Jul-13,Norway,5.9268,Krone
31-Jul-13,Norway,5.9040,Krone
1-Aug-13,Norway,5.9465,Krone
2-Aug-13,Norway,5.9419,Krone
5-Aug-13,Norway,5.9337,Krone
30-Apr-13,Japan,97.5200,Yen
1-May-13,Japan,97.2800,Yen
2-May-13,Japan,97.9600,Yen
3-May-13,Japan,99.1000,Yen
22-Jul-13,South Africa,9.8010,Rand
23-Jul-13,South Africa,9.7265,Rand
24-Jul-13,South Africa,9.7485,Rand
3-Jun-13,India,56.6600,Rupee
4-Jun-13,India,56.4300,Rupee
5-Jun-13,India,56.8400,Rupee
6-Jun-13,India,56.9200,Rupee
7-Jun-13,India,56.5700,Rupee
10-Jun-13,India,58.1300,Rupee
17-May-13,Mexico,12.3153,Peso
20-May-13,Mexico,12.3355,Peso
21-May-13,Mexico,12.3225,Peso
22-May-13,Mexico,12.3185,Peso
23-May-13,Mexico,12.4651,Peso
24-May-13,Mexico,12.5404,Peso
13-May-13,Malaysia,2.9950,Ringgit
14-May-13,Malaysia,2.9860,Ringgit
15-May-13,Malaysia,3.0020,Ringgit
16-May-13,Malaysia,3.0100,Ringgit
17-May-13,Malaysia,3.0200,Ringgit
20-May-13,Malaysia,3.0125,Ringgit
20-Jun-13,Singapore,1.2745,Dollar
21-Jun-13,Singapore,1.2768,Dollar
24-Jun-13,Singapore,1.2777,Dollar
25-Jun-13,Singapore,1.2688,Dollar
26-Jun-13,Singapore,1.2725,Dollar
17-May-13,Hong Kong,7.7627,Dollar
20-May-13,Hong Kong,7.7617,Dollar
21-May-13,Hong Kong,7.7607,Dollar
22-May-13,Hong Kong,7.7613,Dollar
23-May-13,Hong Kong,7.7625,Dollar
6-Aug-13,Norway,5.9244,Krone
7-Aug-13,Norway,5.9130,Krone
8-Aug-13,Norway,5.8994,Krone
9-Aug-13,Norway,5.8572,Krone
12-Aug-13,Norway,5.8634,Krone
13-Aug-13,Norway,5.8990,Krone
6-May-13,Japan,99.3500,Yen
7-May-13,Japan,99.0000,Yen
8-May-13,Japan,98.9000,Yen
9-May-13,Japan,99.2900,Yen
10-May-13,Japan,101.7400,Yen
13-May-13,Japan,101.8400,Yen
14-May-13,Japan,102.1800,Yen
25-Jul-13,South Africa,9.8070,Rand
26-Jul-13,South Africa,9.7930,Rand
29-Jul-13,South Africa,9.7845,Rand
30-Jul-13,South Africa,9.7970,Rand
31-Jul-13,South Africa,9.9145,Rand
1-Aug-13,South Africa,9.9825,Rand
11-Jun-13,India,58.3400,Rupee
12-Jun-13,India,57.8200,Rupee
13-Jun-13,India,58.0700,Rupee
14-Jun-13,India,57.5600,Rupee
17-Jun-13,India,57.9700,Rupee
18-Jun-13,India,58.7900,Rupee
27-May-13,Mexico,ND,Peso
28-May-13,Mexico,12.5387,Peso
29-May-13,Mexico,12.6373,Peso
30-May-13,Mexico,12.7778,Peso
31-May-13,Mexico,12.7791,Peso
3-Jun-13,Mexico,12.7900,Peso
4-Jun-13,Mexico,12.7240,Peso
21-May-13,Malaysia,3.0170,Ringgit
22-May-13,Malaysia,3.0200,Ringgit
23-May-13,Malaysia,3.0330,Ringgit
24-May-13,Malaysia,3.0330,Ringgit
27-May-13,Malaysia,ND,Ringgit
28-May-13,Malaysia,3.0400,Ringgit
27-Jun-13,Singapore,1.2672,Dollar
28-Jun-13,Singapore,1.2682,Dollar
1-Jul-13,Singapore,1.2634,Dollar
2-Jul-13,Singapore,1.2694,Dollar
3-Jul-13,Singapore,1.2719,Dollar
4-Jul-13,Singapore,ND,Dollar
24-May-13,Hong Kong,7.7635,Dollar
27-May-13,Hong Kong,ND,Dollar
28-May-13,Hong Kong,7.7636,Dollar
29-May-13,Hong Kong,7.7637,Dollar
30-May-13,Hong Kong,7.7639,Dollar
31-May-13,Hong Kong,7.7625,Dollar
3-Jun-13,Hong Kong,7.7626,Dollar
14-Aug-13,Norway,5.8867,Krone
15-Aug-13,Norway,5.9412,Krone
16-Aug-13,Norway,5.9119,Krone
19-Aug-13,Norway,5.9035,Krone
20-Aug-13,Norway,5.9404,Krone
21-Aug-13,Norway,6.0574,Krone
15-May-13,Japan,102.4400,Yen
16-May-13,Japan,102.2200,Yen
17-May-13,Japan,102.9800,Yen
20-May-13,Japan,102.5400,Yen
21-May-13,Japan,102.3600,Yen
2-Aug-13,South Africa,9.8665,Rand
5-Aug-13,South Africa,9.8565,Rand
6-Aug-13,South Africa,9.9130,Rand
7-Aug-13,South Africa,9.8940,Rand
8-Aug-13,South Africa,9.8110,Rand
9-Aug-13,South Africa,9.7680,Rand
19-Jun-13,India,58.7000,Rupee
20-Jun-13,India,59.5700,Rupee
21-Jun-13,India,59.4300,Rupee
24-Jun-13,India,59.8000,Rupee
25-Jun-13,India,59.6600,Rupee
5-Jun-13,Mexico,12.8296,Peso
6-Jun-13,Mexico,12.9000,Peso
7-Jun-13,Mexico,12.7386,Peso
10-Jun-13,Mexico,12.8535,Peso
11-Jun-13,Mexico,12.8650,Peso
29-May-13,Malaysia,3.0780,Ringgit
30-May-13,Malaysia,3.0720,Ringgit
31-May-13,Malaysia,3.0940,Ringgit
3-Jun-13,Malaysia,3.0980,Ringgit
4-Jun-13,Malaysia,3.0930,Ringgit
5-Jul-13,Singapore,1.2811,Dollar
8-Jul-13,Singapore,1.2807,Dollar
9-Jul-13,Singapore,1.2801,Dollar
10-Jul-13,Singapore,1.2750,Dollar
11-Jul-13,Singapore,1.2614,Dollar
12-Jul-13,Singapore,1.2627,Dollar
15-Jul-13,Singapore,1.2641,Dollar
4-Jun-13,Hong Kong,7.7612,Dollar
5-Jun-13,Hong Kong,7.7610,Dollar
6-Jun-13,Hong Kong,7.7617,Dollar
7-Jun-13,Hong Kong,7.7629,Dollar
10-Jun-13,Hong Kong,7.7640,Dollar
11-Jun-13,Hong Kong,7.7646,Dollar
12-Jun-13,Hong Kong,7.7654,Dollar
22-Aug-13,Norway,6.1057,Krone
23-Aug-13,Norway,6.0202,Krone
26-Aug-13,Norway,6.0391,Krone
27-Aug-13,Norway,6.0169,Krone
28-Aug-13,Norway,6.0590,Krone
29-Aug-13,Norway,6.1009,Krone
22-May-13,Japan,103.5200,Yen
23-May-13,Japan,101.6600,Yen
24-May-13,Japan,100.9800,Yen
27-May-13,Japan,ND,Yen
28-May-13,Japan,102.0700,Yen
29-May-13,Japan,100.9100,Yen
30-May-13,Japan,101.0600,Yen
12-Aug-13,South Africa,9.8210,Rand
13-Aug-13,South Africa,9.9820,Rand
14-Aug-13,South Africa,9.9350,Rand
15-Aug-13,South Africa,9.9900,Rand
16-Aug-13,South Africa,10.0370,Rand
19-Aug-13,South Africa,10.1675,Rand
26-Jun-13,India,60.7000,Rupee
27-Jun-13,India,60.1900,Rupee
28-Jun-13,India,59.5200,Rupee
1-Jul-13,India,59.3800,Rupee
2-Jul-13,India,59.5400,Rupee
3-Jul-13,India,60.2100,Rupee
4-Jul-13,India,ND,Rupee
12-Jun-13,Mexico,12.8449,Peso
13-Jun-13,Mexico,12.7795,Peso
14-Jun-13,Mexico,12.6980,Peso
17-Jun-13,Mexico,12.7776,Peso
18-Jun-13,Mexico,12.8845,Peso
19-Jun-13,Mexico,12.8721,Peso
5-Jun-13,Malaysia,3.0820,Ringgit
6-Jun-13,Malaysia,3.0815,Ringgit
7-Jun-13,Malaysia,3.0920,Ringgit
10-Jun-13,Malaysia,3.1270,Ringgit
11-Jun-13,Malaysia,3.1460,Ringgit
12-Jun-13,Malaysia,3.1300,Ringgit
16-Jul-13,Singapore,1.2602,Dollar
17-Jul-13,Singapore,1.2613,Dollar
18-Jul-13,Singapore,1.2677,Dollar
19-Jul-13,Singapore,1.2644,Dollar
22-Jul-13,Singapore,1.2605,Dollar
23-Jul-13,Singapore,1.2645,Dollar
13-Jun-13,Hong Kong,7.7638,Dollar
14-Jun-13,Hong Kong,7.7612,Dollar
17-Jun-13,Hong Kong,7.7598,Dollar
18-Jun-13,Hong Kong,7.7583,Dollar
19-Jun-13,Hong Kong,7.7564,Dollar
20-Jun-13,Hong Kong,7.7534,Dollar
30-Aug-13,Norway,6.1281,Krone
2-Sep-13,Norway,ND,Krone
3-Sep-13,Norway,6.0722,Krone
4-Sep-13,Norway,6.0583,Krone
5-Sep-13,Norway,6.1202,Krone
6-Sep-13,Norway,6.0830,Krone
31-May-13,Japan,100.8300,Yen
3-Jun-13,Japan,99.1800,Yen
4-Jun-13,Japan,100.1500,Yen
5-Jun-13,Japan,99.1600,Yen
6-Jun-13,Japan,97.7600,Yen
7-Jun-13,Japan,97.2000,Yen
20-Aug-13,South Africa,10.1350,Rand
21-Aug-13,South Africa,10.2525,Rand
22-Aug-13,South Africa,10.2970,Rand
23-Aug-13,South Africa,10.2130,Rand
26-Aug-13,South Africa,10.3180,Rand
27-Aug-13,South Africa,10.4080,Rand
5-Jul-13,India,60.2300,Rupee
8-Jul-13,India,60.7500,Rupee
9-Jul-13,India,60.0900,Rupee
10-Jul-13,India,59.8800,Rupee
11-Jul-13,India,59.8200,Rupee
12-Jul-13,India,59.8800,Rupee
15-Jul-13,India,59.8900,Rupee
20-Jun-13,Mexico,13.4050,Peso
21-Jun-13,Mexico,13.4147,Peso
24-Jun-13,Mexico,13.3945,Peso
25-Jun-13,Mexico,13.2570,Peso
26-Jun-13,Mexico,13.2150,Peso
27-Jun-13,Mexico,13.0365,Peso
13-Jun-13,Malaysia,3.1310,Ringgit
14-Jun-13,Malaysia,3.1140,Ringgit
17-Jun-13,Malaysia,3.1310,Ringgit
18-Jun-13,Malaysia,3.1535,Ringgit
19-Jun-13,Malaysia,3.1500,Ringgit
20-Jun-13,Malaysia,3.1971,Ringgit
24-Jul-13,Singapore,1.2678,Dollar
25-Jul-13,Singapore,1.2675,Dollar
26-Jul-13,Singapore,1.2647,Dollar
29-Jul-13,Singapore,1.2661,Dollar
30-Jul-13,Singapore,1.2696,Dollar
31-Jul-13,Singapore,1.2746,Dollar
21-Jun-13,Hong Kong,7.7583,Dollar
24-Jun-13,Hong Kong,7.7581,Dollar
25-Jun-13,Hong Kong,7.7580,Dollar
26-Jun-13,Hong Kong,7.7584,Dollar
27-Jun-13,Hong Kong,7.7579,Dollar
28-Jun-13,Hong Kong,7.7560,Dollar
1-Jul-13,Hong Kong,7.7554,Dollar
9-Sep-13,Norway,6.0191,Krone
10-Sep-13,Norway,5.9269,Krone
11-Sep-13,Norway,5.9153,Krone
12-Sep-13,Norway,5.8858,Krone
10-Jun-13,Japan,98.8800,Yen
11-Jun-13,Japan,96.8200,Yen
12-Jun-13,Japan,95.3600,Yen
13-Jun-13,Japan,94.2900,Yen
14-Jun-13,Japan,94.3400,Yen
28-Aug-13,South Africa,10.3150,Rand
29-Aug-13,South Africa,10.3375,Rand
30-Aug-13,South Africa,10.2570,Rand
2-Sep-13,South Africa,ND,Rand
3-Sep-13,South Africa,10.3175,Rand
16-Jul-13,India,59.2900,Rupee
17-Jul-13,India,59.3400,Rupee
18-Jul-13,India,59.5900,Rupee
19-Jul-13,India,59.3700,Rupee
22-Jul-13,India,59.7100,Rupee
23-Jul-13,India,59.6400,Rupee
24-Jul-13,India,59.1400,Rupee
28-Jun-13,Mexico,12.9925,Peso
1-Jul-13,Mexico,12.9000,Peso
2-Jul-13,Mexico,12.9790,Peso
3-Jul-13,Mexico,13.0310,Peso
4-Jul-13,Mexico,ND,Peso
21-Jun-13,Malaysia,3.2020,Ringgit
24-Jun-13,Malaysia,3.2201,Ringgit
25-Jun-13,Malaysia,3.1830,Ringgit
26-Jun-13,Malaysia,3.2025,Ringgit
27-Jun-13,Malaysia,3.1735,Ringgit
28-Jun-13,Malaysia,3.1580,Ringgit
1-Aug-13,Singapore,1.2754,Dollar
2-Aug-13,Singapore,1.2718,Dollar
5-Aug-13,Singapore,1.2700,Dollar
6-Aug-13,Singapore,1.2681,Dollar
7-Aug-13,Singapore,1.2674,Dollar
8-Aug-13,Singapore,1.2591,Dollar
2-Jul-13,Hong Kong,7.7535,Dollar
3-Jul-13,Hong Kong,7.7545,Dollar
4-Jul-13,Hong Kong,ND,Dollar
5-Jul-13,Hong Kong,7.7547,Dollar
8-Jul-13,Hong Kong,7.7562,Dollar
9-Jul-13,Hong Kong,7.7562,Dollar
13-Sep-13,Norway,5.9386,Krone
16-Sep-13,Norway,5.8983,Krone
17-Sep-13,Norway,5.8998,Krone
18-Sep-13,Norway,5.9018,Krone
19-Sep-13,Norway,5.8216,Krone
20-Sep-13,Norway,5.9184,Krone
23-Sep-13,Norway,5.9091,Krone
17-Jun-13,Japan,94.8700,Yen
18-Jun-13,Japan,95.2000,Yen
19-Jun-13,Japan,95.2200,Yen
20-Jun-13,Japan,98.1800,Yen
21-Jun-13,Japan,97.4800,Yen
24-Jun-13,Japan,97.7000,Yen
25-Jun-13,Japan,97.8700,Yen
4-Sep-13,South Africa,10.2170,Rand
5-Sep-13,South Africa,10.2300,Rand
6-Sep-13,South Africa,10.0125,Rand
9-Sep-13,South Africa,9.9755,Rand
10-Sep-13,South Africa,10.0325,Rand
25-Jul-13,India,59.0100,Rupee
26-Jul-13,India,59.0800,Rupee
29-Jul-13,India,59.3300,Rupee
30-Jul-13,India,60.8000,Rupee
5-Jul-13,Mexico,13.0440,Peso
8-Jul-13,Mexico,12.9490,Peso
9-Jul-13,Mexico,12.8675,Peso
10-Jul-13,Mexico,12.9475,Peso
11-Jul-13,Mexico,12.8475,Peso
1-Jul-13,Malaysia,3.1630,Ringgit
2-Jul-13,Malaysia,3.1685,Ringgit
3-Jul-13,Malaysia,3.1846,Ringgit
4-Jul-13,Malaysia,ND,Ringgit
9-Aug-13,Singapore,1.2572,Dollar
12-Aug-13,Singapore,1.2610,Dollar
13-Aug-13,Singapore,1.2678,Dollar
14-Aug-13,Singapore,1.2705,Dollar
10-Jul-13,Hong Kong,7.7569,Dollar
11-Jul-13,Hong Kong,7.7572,Dollar
12-Jul-13,Hong Kong,7.7581,Dollar
15-Jul-13,Hong Kong,7.7587,Dollar
16-Jul-13,Hong Kong,7.7572,Dollar
24-Sep-13,Norway,5.9670,Krone
25-Sep-13,Norway,5.9964,Krone
26-Sep-13,Norway,5.9842,Krone
27-Sep-13,Norway,5.9966,Krone
26-Jun-13,Japan,97.4300,Yen
27-Jun-13,Japan,98.4000,Yen
28-Jun-13,Japan,99.2100,Yen
1-Jul-13,Japan,99.6200,Yen
11-Sep-13,South Africa,9.9000,Rand
12-Sep-13,South Africa,9.9430,Rand
13-Sep-13,South Africa,9.9375,Rand
16-Sep-13,South Africa,9.7930,Rand
17-Sep-13,South Africa,9.7990,Rand
31-Jul-13,India,60.7700,Rupee
1-Aug-13,India,60.4500,Rupee
2-Aug-13,India,60.8800,Rupee
5-Aug-13,India,60.8800,Rupee
12-Jul-13,Mexico,12.8295,Peso
15-Jul-13,Mexico,12.7390,Peso
16-Jul-13,Mexico,12.6280,Peso
17-Jul-13,Mexico,12.5310,Peso
18-Jul-13,Mexico,12.5375,Peso
5-Jul-13,Malaysia,3.1870,Ringgit
8-Jul-13,Malaysia,3.2080,Ringgit
9-Jul-13,Malaysia,3.1850,Ringgit
10-Jul-13,Malaysia,3.1790,Ringgit
15-Aug-13,Singapore,1.2728,Dollar
16-Aug-13,Singapore,1.2702,Dollar
19-Aug-13,Singapore,1.2759,Dollar
17-Jul-13,Hong Kong,7.7576,Dollar
18-Jul-13,Hong Kong,7.7575,Dollar
19-Jul-13,Hong Kong,7.7577,Dollar
30-Sep-13,Norway,6.0105,Krone
1-Oct-13,Norway,5.9839,Krone
2-Oct-13,Norway,6.0220,Krone
2-Jul-13,Japan,100.4300,Yen
3-Jul-13,Japan,99.8200,Yen
4-Jul-13,Japan,ND,Yen
5-Jul-13,Japan,100.9400,Yen
18-Sep-13,South Africa,9.8115,Rand
19-Sep-13,South Africa,9.6930,Rand
20-Sep-13,South Africa,9.8650,Rand
23-Sep-13,South Africa,9.8250,Rand
6-Aug-13,India,60.7800,Rupee
7-Aug-13,India,61.2000,Rupee
8-Aug-13,India,60.7200,Rupee
9-Aug-13,India,60.3400,Rupee
19-Jul-13,Mexico,12.5525,Peso
22-Jul-13,Mexico,12.5040,Peso
23-Jul-13,Mexico,12.5125,Peso
24-Jul-13,Mexico,12.6425,Peso
11-Jul-13,Malaysia,3.1670,Ringgit
12-Jul-13,Malaysia,3.1740,Ringgit
15-Jul-13,Malaysia,3.1890,Ringgit
20-Aug-13,Singapore,1.2735,Dollar
21-Aug-13,Singapore,1.2789,Dollar
22-Aug-13,Singapore,1.2808,Dollar
22-Jul-13,Hong Kong,7.7579,Dollar
23-Jul-13,Hong Kong,7.7576,Dollar
24-Jul-13,Hong Kong,7.7575,Dollar
25-Jul-13,Hong Kong,7.7577,Dollar
3-Oct-13,Norway,5.9476,Krone
4-Oct-13,Norway,5.9577,Krone
7-Oct-13,Norway,5.9680,Krone
8-Jul-13,Japan,101.0700,Yen
9-Jul-13,Japan,101.0800,Yen
10-Jul-13,Japan,100.1000,Yen
24-Sep-13,South Africa,9.8355,Rand
25-Sep-13,South Africa,9.9300,Rand
26-Sep-13,South Africa,10.0000,Rand
12-Aug-13,India,61.1500,Rupee
13-Aug-13,India,61.3300,Rupee
14-Aug-13,India,61.2700,Rupee
15-Aug-13,India,61.4100,Rupee
16-Aug-13,India,61.6500,Rupee
25-Jul-13,Mexico,12.6550,Peso
26-Jul-13,Mexico,12.7120,Peso
29-Jul-13,Mexico,12.7340,Peso
30-Jul-13,Mexico,12.7540,Peso
31-Jul-13,Mexico,12.8570,Peso
1-Aug-13,Mexico,12.8240,Peso
16-Jul-13,Malaysia,3.1870,Ringgit
17-Jul-13,Malaysia,3.1900,Ringgit
